"hhid","zone","state","lga","sector","ea","cluster","strata","wt_wave4","wt_longpanel","old_new","interviewer_id","supervisor_id","hhidyn","hhsmlc","rspavl","constn","InterviewStart","ag1a","ag2a","ag4","interview_result"
280112,6,28,2813,2,612,"2813-612",6,7006.6630859375,32361.318359375,1,2804,2806,1,1,1,1,1863134869000,1,1,2,1
280113,6,28,2813,2,612,"2813-612",6,7006.6630859375,26531.310546875,1,2804,2806,1,1,1,1,1863085769000,1,1,2,1
280114,6,28,2813,2,0,"2813-612",6,7006.6630859375,38960.2265625,1,2804,2806,1,1,1,1,1863147398000,1,1,2,1
280115,6,28,2813,2,612,"2813-612",6,7006.6630859375,24737.7578125,1,2801,2806,1,1,1,1,1863145478000,1,1,2,1
280116,6,28,2813,2,612,"2813-612",6,7006.6630859375,32361.318359375,1,2803,2806,1,1,1,1,1863137103000,1,2,2,1
280117,6,28,2813,2,612,"2813-612",6,7006.6630859375,26531.310546875,1,2803,2806,1,1,1,1,1863086095000,1,2,2,1
280118,6,28,2813,2,612,"2813-612",6,7006.6630859375,28349.701171875,1,2801,2806,1,1,1,1,1863086135000,1,1,2,1
280119,6,28,2813,2,612,"2813-612",6,7006.6630859375,32361.318359375,1,2805,2806,1,1,1,1,1863141328000,1,1,2,1
280120,6,28,2813,2,612,"2813-612",6,7006.6630859375,28349.701171875,1,2805,2806,1,1,1,1,1863086013000,1,1,2,1
289001,6,28,2801,1,760,"2801-760",6,2252.5771484375,1.79769313486232e+308,2,2804,2806,1,1,1,1,1864282532000,1,2,2,1
289002,6,28,2801,1,760,"2801-760",6,2252.5771484375,1.79769313486232e+308,2,2804,2806,1,1,1,1,1864290625000,2,2,2,1
289003,6,28,2801,1,0,"2801-760",6,2252.5771484375,1.79769313486232e+308,2,2805,1.79769313486232e+308,1,1,1,1,1870087354000,2,2,2,1
289005,6,28,2801,1,760,"2801-760",6,2252.5771484375,1.79769313486232e+308,2,2805,2806,1,1,1,1,1864284443000,1,1,2,1
289006,6,28,2801,1,760,"2801-760",6,2252.5771484375,1.79769313486232e+308,2,2805,2806,1,2,1,1,1864285366000,2,2,2,1
289007,6,28,2801,1,760,"2801-760",6,2252.5771484375,1.79769313486232e+308,2,2801,2806,1,1,1,1,1864349703000,1,2,2,1
289008,6,28,2801,1,760,"2801-760",6,2252.5771484375,1.79769313486232e+308,2,2801,2806,1,1,1,1,1864287992000,2,2,2,1
289009,6,28,2801,1,760,"2801-760",6,2252.5771484375,1.79769313486232e+308,2,2803,2806,1,2,1,1,1864287606000,2,1,2,1
289010,6,28,2801,1,760,"2801-760",6,2252.5771484375,1.79769313486232e+308,2,2803,2806,1,1,1,1,1864290041000,2,2,2,1
289011,6,28,2801,1,760,"2801-760",6,2252.5771484375,1.79769313486232e+308,2,2801,2806,1,1,1,1,1864282528000,2,2,2,1
289014,6,28,2805,2,498,"2805-498",6,23366.357421875,1.79769313486232e+308,2,2803,2806,1,1,1,1,1862455299000,1,1,2,1
289015,6,28,2805,2,498,"2805-498",6,23366.357421875,1.79769313486232e+308,2,2803,2806,1,1,1,1,1862450982000,1,2,2,1
289016,6,28,2805,2,498,"2805-498",6,23366.357421875,1.79769313486232e+308,2,2803,2806,1,1,1,1,1862536966000,1,1,2,1
289017,6,28,2805,2,498,"2805-498",6,23366.357421875,1.79769313486232e+308,2,2805,2806,1,1,1,1,1862454175000,1,1,2,1
289019,6,28,2805,2,498,"2805-498",6,23366.357421875,1.79769313486232e+308,2,2805,2806,1,1,1,1,1862464227000,1,1,2,1
289020,6,28,2805,2,498,"2805-498",6,23366.357421875,1.79769313486232e+308,2,2805,2806,1,1,1,1,1862475288000,1,1,2,1
289021,6,28,2805,2,498,"2805-498",6,23366.357421875,1.79769313486232e+308,2,2801,2806,1,1,1,1,1862466421000,2,2,2,1
289022,6,28,2805,2,498,"2805-498",6,23366.357421875,1.79769313486232e+308,2,2801,2806,1,1,1,1,1862452482000,2,2,2,1
289025,6,28,2808,2,1494,"2808-1494",6,2431.38745117188,1.79769313486232e+308,2,2801,2806,1,1,1,1,1862649358000,1,1,2,1
289026,6,28,2808,2,1494,"2808-1494",6,2431.38745117188,1.79769313486232e+308,2,2805,2806,1,1,1,1,1862648686000,1,2,2,1
289027,6,28,2808,2,1494,"2808-1494",6,2431.38745117188,1.79769313486232e+308,2,2801,2806,1,1,1,1,1862637122000,1,1,2,1
289028,6,28,2808,2,1494,"2808-1494",6,2431.38745117188,1.79769313486232e+308,2,2804,2806,1,1,1,1,1862723938000,1,1,2,1
289030,6,28,2808,2,1494,"2808-1494",6,2431.38745117188,1.79769313486232e+308,2,2805,2806,1,1,1,1,1862637503000,1,2,2,1
289031,6,28,2808,2,1494,"2808-1494",6,2431.38745117188,1.79769313486232e+308,2,2804,2806,1,1,1,1,1862645955000,2,2,2,1
289032,6,28,2808,2,1494,"2808-1494",6,2431.38745117188,1.79769313486232e+308,2,2803,2806,1,1,1,1,1862637535000,1,1,2,1
289034,6,28,2808,2,1494,"2808-1494",6,2431.38745117188,1.79769313486232e+308,2,2803,2806,1,1,1,1,1862642407000,1,1,2,1
289035,6,28,2808,2,1494,"2808-1494",6,2431.38745117188,1.79769313486232e+308,2,2801,2806,1,1,1,1,1862713586000,1,1,2,1
289036,6,28,2808,2,1494,"2808-1494",6,2431.38745117188,1.79769313486232e+308,2,2804,2806,1,1,1,1,1862637594000,1,1,2,1
289037,6,28,2811,2,390,"2811-390",6,5554.2099609375,1.79769313486232e+308,2,2804,2806,1,1,1,1,1863924539000,1,1,2,1
289038,6,28,2811,2,390,"2811-390",6,5554.2099609375,1.79769313486232e+308,2,2804,2806,1,1,1,1,1863942115000,1,2,2,1
289040,6,29,2901,1,0,"2811-390",6,5554.2099609375,1.79769313486232e+308,2,2903,1.79769313486232e+308,1,3,1,1,1870057797000,1,1,2,1
289041,6,29,2929,1,0,"2811-390",6,5554.2099609375,1.79769313486232e+308,2,2903,1.79769313486232e+308,1,3,1,1,1870256431000,2,2,2,1
289042,6,28,2811,2,390,"2811-390",6,5554.2099609375,1.79769313486232e+308,2,2803,2806,1,1,1,1,1863923220000,1,1,2,1
289043,6,28,2811,2,390,"2811-390",6,5554.2099609375,1.79769313486232e+308,2,2804,2806,1,1,1,1,1863927805000,1,1,2,1
289044,6,28,2811,2,390,"2811-390",6,5554.2099609375,1.79769313486232e+308,2,2801,2806,1,1,1,1,1863936637000,1,1,2,1
289046,6,28,2811,2,390,"2811-390",6,5554.2099609375,1.79769313486232e+308,2,2801,2806,1,1,1,1,1863924591000,1,1,2,1
289047,6,28,2811,2,390,"2811-390",6,5554.2099609375,1.79769313486232e+308,2,2805,2806,1,1,1,1,1863924594000,1,2,2,1
289048,6,28,2811,2,390,"2811-390",6,5554.2099609375,1.79769313486232e+308,2,2805,2806,1,1,1,1,1863943069000,1,1,2,1
289049,6,28,2814,1,662,"2814-662",6,5429.732421875,1.79769313486232e+308,2,2801,2806,1,1,1,1,1863234258000,2,2,2,1
289050,6,28,2814,1,662,"2814-662",6,5429.732421875,1.79769313486232e+308,2,2801,2806,1,1,1,1,1863243850000,2,2,2,1
289051,6,28,2814,1,662,"2814-662",6,5429.732421875,1.79769313486232e+308,2,2804,2806,1,1,1,1,1863241894000,2,1,2,1
289052,6,28,2814,1,662,"2814-662",6,5429.732421875,1.79769313486232e+308,2,2804,2806,1,1,1,1,1863235751000,2,2,2,1
289053,6,28,2814,1,662,"2814-662",6,5429.732421875,1.79769313486232e+308,2,2803,2806,1,1,1,1,1863240367000,1,1,2,1
289054,6,28,2814,1,662,"2814-662",6,5429.732421875,1.79769313486232e+308,2,2805,2806,1,1,1,1,1863259945000,1,1,2,1
289055,6,28,2814,1,662,"2814-662",6,5429.732421875,1.79769313486232e+308,2,2803,2806,1,2,1,1,1863252126000,2,2,2,1
289056,6,28,2814,1,662,"2814-662",6,5429.732421875,1.79769313486232e+308,2,2803,2806,1,1,1,1,1863234491000,2,1,2,1
289058,6,28,2814,1,662,"2814-662",6,5429.732421875,1.79769313486232e+308,2,2805,2806,1,2,1,1,1863250924000,2,2,2,1
289059,6,28,2814,1,662,"2814-662",6,5429.732421875,1.79769313486232e+308,2,2805,2806,1,1,1,1,1863235145000,1,1,2,1
289061,6,28,2815,2,0,"2815-10",6,13080.6123046875,1.79769313486232e+308,2,2805,1.79769313486232e+308,1,1,1,1,1869888224000,2,2,2,1
289062,6,28,2815,2,10,"2815-10",6,13080.6123046875,1.79769313486232e+308,2,2805,2806,1,1,1,1,1863681398000,1,1,2,1
289063,6,28,2815,2,10,"2815-10",6,13080.6123046875,1.79769313486232e+308,2,2803,2806,1,1,1,1,1863679376000,1,1,2,1
289064,6,28,2815,2,10,"2815-10",6,13080.6123046875,1.79769313486232e+308,2,2803,2806,1,1,1,1,1863749852000,2,2,2,1
289065,6,28,2815,2,10,"2815-10",6,13080.6123046875,1.79769313486232e+308,2,2803,2806,1,1,1,1,1863672877000,1,1,2,1
289066,6,28,2815,2,10,"2815-10",6,13080.6123046875,1.79769313486232e+308,2,2805,2806,1,1,1,1,1863667565000,1,1,2,1
289067,6,28,2815,2,10,"2815-10",6,13080.6123046875,1.79769313486232e+308,2,2804,2806,1,1,1,1,1863668000000,1,2,2,1
289068,6,28,2815,2,10,"2815-10",6,13080.6123046875,1.79769313486232e+308,2,2804,2806,1,2,1,1,1863676556000,1,2,2,1
289071,4,11,1105,2,0,"2815-10",6,13080.6123046875,1.79769313486232e+308,2,1107,1.79769313486232e+308,1,3,1,1,1869883085000,1,2,2,1
289072,6,28,2815,2,10,"2815-10",6,13080.6123046875,1.79769313486232e+308,2,2801,2806,1,1,1,1,1863667732000,1,2,2,1
289073,6,28,2816,1,2146,"2816-2146",6,42005.0859375,1.79769313486232e+308,2,2801,2806,1,1,1,1,1862882845000,1,1,2,1
289074,6,28,2816,1,2146,"2816-2146",6,42005.0859375,1.79769313486232e+308,2,2804,2806,1,1,1,1,1862882410000,2,2,2,1
289077,6,28,2816,1,0,"2816-2146",6,42005.0859375,1.79769313486232e+308,2,2805,1.79769313486232e+308,1,1,1,1,1869970031000,2,2,2,1
289080,6,28,2816,1,2146,"2816-2146",6,42005.0859375,1.79769313486232e+308,2,2801,2806,1,1,1,1,1862892327000,2,2,2,1
289081,6,28,2816,1,2146,"2816-2146",6,42005.0859375,1.79769313486232e+308,2,2804,2806,1,1,1,1,1862886604000,2,1,2,1
289082,6,28,2816,1,2146,"2816-2146",6,42005.0859375,1.79769313486232e+308,2,2803,2806,1,1,1,1,1862977391000,2,2,2,1
289083,6,28,2816,1,2146,"2816-2146",6,42005.0859375,1.79769313486232e+308,2,2803,2806,1,1,1,1,1862894772000,1,1,2,1
289084,6,28,2816,1,2146,"2816-2146",6,42005.0859375,1.79769313486232e+308,2,2805,2806,1,1,1,1,1862888032000,1,1,2,1
289088,6,28,2805,2,498,"2805-498",6,23366.357421875,1.79769313486232e+308,2,2804,2806,1,1,1,1,1862450905000,1,1,2,1
289097,6,28,2816,1,2146,"2816-2146",6,42005.0859375,1.79769313486232e+308,2,2803,2806,1,1,1,1,1862882532000,1,2,2,1
289098,6,28,2816,1,2146,"2816-2146",6,42005.0859375,1.79769313486232e+308,2,2805,2806,1,1,1,1,1862882324000,2,2,2,1
289102,6,28,2805,2,498,"2805-498",6,23366.357421875,1.79769313486232e+308,2,2804,2806,1,1,1,1,1862461736000,1,2,2,1
290001,6,29,2930,1,530,"2930-530",6,3098.01416015625,53093.94140625,1,2901,2906,1,1,1,1,1864107226000,2,2,2,1
290002,6,29,2930,1,530,"2930-530",6,3098.01416015625,37350.50390625,1,2901,2906,1,1,1,1,1864095812000,2,2,2,1
290003,6,29,2930,1,530,"2930-530",6,3098.01416015625,57550.64453125,1,2905,2906,1,1,1,1,1864095952000,1,2,2,1
290005,6,29,2930,1,530,"2930-530",6,3098.01416015625,32056.4140625,1,2905,2906,1,1,1,1,1864102705000,2,2,2,1
290006,6,29,2930,1,530,"2930-530",6,3098.01416015625,46512.234375,1,2904,2906,1,1,1,1,1864168467000,2,1,2,1
290007,6,29,2930,1,530,"2930-530",6,3098.01416015625,64225.265625,1,2904,2906,1,1,1,1,1864196898000,1,1,2,1
290008,6,29,2930,1,530,"2930-530",6,3098.01416015625,32056.4140625,1,2903,2906,1,1,1,1,1864098167000,2,2,2,1
290009,6,29,2930,1,0,"2930-530",6,3098.01416015625,49635.7265625,1,2901,2906,1,1,1,1,1863576862000,1,1,2,1
290010,6,29,2930,1,530,"2930-530",6,3098.01416015625,40586.26171875,1,2903,2906,1,1,1,1,1864183104000,2,2,2,1
290031,6,29,2930,1,1300,"2930-1300",6,916.797912597656,15891.4931640625,1,2905,2906,1,1,1,1,1863573508000,1,2,2,1
290032,6,29,2930,1,1300,"2930-1300",6,916.797912597656,19383.501953125,1,2905,2906,1,1,1,1,1863513466000,2,2,2,1
290033,6,29,2930,1,1300,"2930-1300",6,916.797912597656,29851.65625,1,2901,2906,1,1,1,1,1863504002000,2,2,2,1
290034,6,29,2930,1,1300,"2930-1300",6,916.797912597656,21010.55078125,1,2904,2906,1,1,1,1,1863579783000,1,1,2,1
290035,6,29,2930,1,0,"2930-1300",6,916.797912597656,13635.8974609375,1,2903,2906,1,1,1,1,1863595140000,1,2,2,1
290036,6,29,2930,1,1300,"2930-1300",6,916.797912597656,14817.2060546875,1,2904,2906,1,1,1,1,1863583676000,2,2,2,1
290037,6,29,2930,1,1300,"2930-1300",6,916.797912597656,13635.8974609375,1,2903,2906,1,1,1,1,1863578917000,2,1,2,1
290038,6,29,2930,1,1300,"2930-1300",6,916.797912597656,19383.501953125,1,2903,2906,1,1,1,1,1863606948000,2,1,2,1
290039,6,29,2930,1,1300,"2930-1300",6,916.797912597656,14817.2060546875,1,2901,2906,1,1,1,1,1863492074000,1,1,2,1
290040,6,29,2930,1,1300,"2930-1300",6,916.797912597656,13635.8974609375,1,2905,2906,1,1,1,1,1863491773000,2,2,2,1
290042,6,29,2909,2,220,"2909-220",6,3796.9150390625,16872.67578125,1,2905,2906,1,1,1,1,1863922501000,1,1,2,1
290043,6,29,2909,2,220,"2909-220",6,3796.9150390625,6614.8154296875,1,2905,2906,1,1,1,1,1863922350000,1,1,2,1
290045,6,29,2909,2,220,"2909-220",6,3796.9150390625,16872.67578125,1,2903,2906,1,1,1,1,1863921445000,1,1,2,1
290046,6,29,2909,2,220,"2909-220",6,3796.9150390625,10242.29296875,1,2901,2906,1,1,1,1,1863912941000,1,1,2,1
290047,6,29,2909,2,220,"2909-220",6,3796.9150390625,7707.2470703125,1,2904,2906,1,1,1,1,1863921885000,2,1,2,1
290048,6,29,2909,2,220,"2909-220",6,3796.9150390625,10242.29296875,1,2903,2906,1,1,1,1,1863942782000,2,2,2,1
290049,6,29,2909,2,220,"2909-220",6,3796.9150390625,6614.8154296875,1,2904,2906,1,1,1,1,1863933281000,2,2,2,1
290050,6,29,2909,2,220,"2909-220",6,3796.9150390625,8982.1494140625,1,2901,2906,1,1,1,1,1863932497000,2,1,2,1
290071,6,29,2905,1,1096,"2905-1096",6,3504.13208007812,9135.0224609375,1,2905,2906,1,1,1,1,1863056051000,2,2,2,1
290072,6,29,2905,1,1096,"2905-1096",6,3504.13208007812,12978.98046875,1,2903,2906,1,1,1,1,1863056448000,2,2,2,1
290073,6,29,2905,1,1096,"2905-1096",6,3504.13208007812,7878.68603515625,1,2901,2906,1,1,1,1,1863141900000,2,1,2,1
290074,6,29,2905,1,1096,"2905-1096",6,3504.13208007812,12978.98046875,1,2901,2906,1,1,1,1,1863056048000,2,2,2,1
290075,6,28,2806,1,0,"2905-1096",6,3504.13208007812,12978.98046875,1,2805,1.79769313486232e+308,1,1,1,1,1870425118000,2,2,2,1
290077,6,29,2905,1,1096,"2905-1096",6,3504.13208007812,9135.0224609375,1,2904,2906,1,1,1,1,1863084533000,2,2,2,1
290078,6,29,2905,1,1096,"2905-1096",6,3504.13208007812,10146.111328125,1,2903,2906,1,1,1,1,1863143924000,2,1,2,1
290080,6,29,2905,1,1096,"2905-1096",6,3504.13208007812,10146.111328125,1,2904,2906,1,1,1,1,1863063789000,1,2,2,1
290081,6,29,2910,1,350,"2910-350",6,1262.13806152344,11160.72265625,1,2903,2906,1,1,1,1,1862983009000,2,2,2,1
290082,6,29,2910,1,350,"2910-350",6,1262.13806152344,9270.3701171875,1,2901,2906,1,1,1,1,1862986391000,2,2,2,1
290083,6,29,2910,1,350,"2910-350",6,1262.13806152344,8121.18359375,1,2901,2906,1,1,1,1,1862885962000,1,1,2,1
290084,6,29,2910,1,350,"2910-350",6,1262.13806152344,7600.279296875,1,2904,2906,1,1,1,1,1862958449000,2,1,2,1
290085,6,29,2910,1,350,"2910-350",6,1262.13806152344,8121.18359375,1,2903,2906,1,1,1,1,1862909855000,2,2,2,1
290086,6,29,2910,1,0,"2910-350",6,1262.13806152344,11160.72265625,1,2901,2906,1,1,1,1,1862905588000,2,1,2,1
290087,6,29,2910,1,350,"2910-350",6,1262.13806152344,6521.51611328125,1,2904,2906,1,1,1,1,1862986556000,2,1,2,1
290088,6,29,2910,1,350,"2910-350",6,1262.13806152344,6521.51611328125,1,2905,2906,1,1,1,1,1862886963000,2,1,2,1
290089,6,29,2910,1,350,"2910-350",6,1262.13806152344,8666.5546875,1,2905,2906,1,1,1,1,1862996090000,2,2,2,1
290090,6,29,2910,1,350,"2910-350",6,1262.13806152344,7086.490234375,1,2903,2906,1,1,1,1,1862887542000,1,1,2,1
290171,6,29,2920,2,1628,"2920-1628",6,973.142211914062,28553.755859375,1,2901,2906,1,1,1,1,1863231454000,2,1,2,1
290172,6,29,2920,2,1628,"2920-1628",6,1.79769313486232e+308,1.79769313486232e+308,1,2905,2906,1,1,2,1.79769313486232e+308,1863245230000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,6
290173,6,29,2920,2,1628,"2920-1628",6,973.142211914062,22321.4453125,1,2905,2906,1,1,1,1,1863257082000,1,1,2,1
290176,6,29,2920,2,1628,"2920-1628",6,973.142211914062,16242.3671875,1,2903,2906,1,1,1,1,1863243951000,1,1,2,1
290177,6,29,2920,2,1628,"2920-1628",6,973.142211914062,20097.048828125,1,2904,2906,1,1,1,1,1863243654000,1,2,1,1
290178,6,29,2920,2,1628,"2920-1628",6,973.142211914062,28553.755859375,1,2904,2906,1,1,1,1,1863256602000,1,1,1,1
290179,6,29,2920,2,1628,"2920-1628",6,973.142211914062,14172.98046875,1,2901,2906,1,1,1,1,1863241732000,1,1,2,1
290180,6,29,2920,2,1628,"2920-1628",6,973.142211914062,17333.109375,1,2903,2906,1,1,1,1,1863398044000,1,1,2,1
299001,6,29,2915,1,622,"2915-622",6,2852.76586914062,1.79769313486232e+308,2,2901,2906,1,1,1,1,1862641445000,1,1,2,1
299004,6,29,2915,1,622,"2915-622",6,2852.76586914062,1.79769313486232e+308,2,2905,2906,1,1,1,1,1862636893000,2,1,2,1
299005,6,29,2915,1,622,"2915-622",6,2852.76586914062,1.79769313486232e+308,2,2901,2906,1,1,1,1,1862627734000,1,1,2,1
299006,6,29,2915,1,622,"2915-622",6,2852.76586914062,1.79769313486232e+308,2,2901,2906,1,1,1,1,1862712795000,1,2,2,1
299007,6,29,2915,1,622,"2915-622",6,2852.76586914062,1.79769313486232e+308,2,2903,2906,1,1,1,1,1862630484000,2,1,2,1
299008,6,29,2915,1,622,"2915-622",6,2852.76586914062,1.79769313486232e+308,2,2904,2906,1,1,1,1,1862636372000,1,1,2,1
299009,6,29,2915,1,622,"2915-622",6,2852.76586914062,1.79769313486232e+308,2,2904,2906,1,1,1,1,1862627439000,2,1,2,1
299010,6,29,2915,1,622,"2915-622",6,2852.76586914062,1.79769313486232e+308,2,2905,2906,1,1,1,1,1862628673000,2,2,2,1
299011,6,29,2915,1,622,"2915-622",6,2852.76586914062,1.79769313486232e+308,2,2904,2906,1,1,1,1,1862802025000,2,1,2,1
299012,6,29,2915,1,622,"2915-622",6,2852.76586914062,1.79769313486232e+308,2,2903,2906,1,1,1,1,1862628180000,1,1,2,1
299013,6,29,2918,1,454,"2918-454",6,13865.599609375,1.79769313486232e+308,2,2903,2906,1,1,1,1,1862536856000,1,1,2,1
299014,6,29,2918,1,454,"2918-454",6,13865.599609375,1.79769313486232e+308,2,2905,2906,1,1,1,1,1862457401000,1,1,2,1
299015,6,29,2918,1,454,"2918-454",6,13865.599609375,1.79769313486232e+308,2,2903,2906,1,1,1,1,1862457382000,1,2,2,1
299018,6,29,2918,1,454,"2918-454",6,13865.599609375,1.79769313486232e+308,2,2905,2906,1,1,1,1,1862536285000,1,1,2,1
299020,6,29,2918,1,454,"2918-454",6,13865.599609375,1.79769313486232e+308,2,2904,2906,1,1,1,1,1862535419000,1,2,2,1
299022,6,29,2918,1,454,"2918-454",6,13865.599609375,1.79769313486232e+308,2,2904,2906,1,1,1,1,1862455158000,1,1,2,1
299023,6,29,2918,1,454,"2918-454",6,13865.599609375,1.79769313486232e+308,2,2901,2906,1,1,1,1,1862457837000,2,2,2,1
299024,6,29,2918,1,454,"2918-454",6,13865.599609375,1.79769313486232e+308,2,2901,2906,1,1,1,1,1862537051000,2,2,2,1
299025,6,29,2928,1,322,"2928-322",6,3001.70556640625,1.79769313486232e+308,2,2905,2906,1,1,1,1,1863748893000,2,1,2,1
299027,6,29,2928,1,322,"2928-322",6,3001.70556640625,1.79769313486232e+308,2,2901,2906,1,1,1,1,1863826764000,1,1,2,1
299028,6,29,2928,1,322,"2928-322",6,3001.70556640625,1.79769313486232e+308,2,2905,2906,1,1,1,1,1863758634000,1,1,2,1
299029,6,29,2928,1,322,"2928-322",6,3001.70556640625,1.79769313486232e+308,2,2901,2906,1,1,1,1,1863751532000,2,2,2,1
299030,6,29,2928,1,322,"2928-322",6,3001.70556640625,1.79769313486232e+308,2,2901,2906,1,1,1,1,1863756060000,2,1,2,1
299032,6,29,2928,1,322,"2928-322",6,3001.70556640625,1.79769313486232e+308,2,2904,2906,1,1,1,1,1863749084000,1,1,2,1
299033,6,29,2928,1,322,"2928-322",6,3001.70556640625,1.79769313486232e+308,2,2904,2906,1,1,1,1,1863831467000,1,2,2,1
299034,6,29,2928,1,322,"2928-322",6,3001.70556640625,1.79769313486232e+308,2,2904,2906,1,1,1,1,1863760480000,2,2,2,1
299035,6,29,2928,1,322,"2928-322",6,3001.70556640625,1.79769313486232e+308,2,2903,2906,1,1,1,1,1863764532000,1,1,2,1
299036,6,29,2928,1,322,"2928-322",6,3001.70556640625,1.79769313486232e+308,2,2903,2906,1,1,1,1,1863750407000,1,1,2,1
300011,6,30,3007,1,1624,"3007-1624",6,6430.693359375,36905.83984375,1,3001,3009,1,1,1,1,1862549862000,2,1,2,1
300012,6,30,3007,1,1624,"3007-1624",6,6430.693359375,23963.974609375,1,3001,3009,1,1,1,1,1862468914000,2,2,2,1
300013,6,30,3007,1,1624,"3007-1624",6,6430.693359375,19646.779296875,1,3007,3009,1,1,1,1,1862454552000,2,1,2,1
300014,6,30,3020,1,0,"3007-1624",6,6430.693359375,23963.974609375,1,3001,3009,1,1,1,1,1864967992000,2,1,2,1
300016,6,30,3007,1,1624,"3007-1624",6,6430.693359375,22403.109375,1,3003,3009,1,1,1,1,1862465188000,2,2,2,1
300017,6,30,3007,1,1624,"3007-1624",6,6430.693359375,23963.974609375,1,3007,3009,1,1,1,1,1862531561000,2,2,2,1
300018,6,30,3007,1,1624,"3007-1624",6,6430.693359375,19646.779296875,1,3003,3009,1,1,1,1,1862454337000,2,1,2,1
300019,6,30,3007,1,1624,"3007-1624",6,6430.693359375,20993.3203125,1,3001,3009,1,1,1,1,1862454356000,2,1,2,1
300020,6,30,3021,1,0,"3007-1624",6,6430.693359375,22403.109375,1,3002,3008,1,1,1,1,1864987162000,2,2,2,1
300035,6,30,3012,1,0,"3012-334",6,7897.42041015625,45763.2421875,1,3007,1.79769313486232e+308,1,2,1,1,1870078574000,2,2,2,1
300036,6,30,3012,2,334,"3012-334",6,7897.42041015625,20904.12890625,1,3003,3009,1,1,1,1,1864363883000,1,1,2,1
300037,6,30,3012,2,334,"3012-334",6,7897.42041015625,27779.857421875,1,3001,3009,1,1,1,1,1864278342000,1,1,2,1
300038,6,30,3012,2,0,"3012-334",6,7897.42041015625,32209.634765625,1,3007,1.79769313486232e+308,1,1,1,1,1870162223000,1,2,2,1
300040,6,30,3012,1,0,"3012-334",6,7897.42041015625,20904.12890625,1,3003,3009,1,1,1,1,1865050538000,1,1,2,1
300092,6,30,3005,1,2942,"3005-2942",6,573.24658203125,8644.5830078125,1,3007,3009,1,1,1,1,1862896573000,2,1,2,1
300093,1,37,3706,1,0,"3005-2942",6,573.24658203125,6366.2177734375,1,3704,3707,1,1,1,1,1863052542000,2,1,2,1
300094,6,30,3005,1,2942,"3005-2942",6,573.24658203125,16238.568359375,1,3003,3009,1,1,1,1,1862966079000,2,1,2,1
300095,6,30,3005,1,0,"3005-2942",6,573.24658203125,9237.060546875,1,3007,3009,1,1,1,1,1865059043000,2,1,2,1
300096,6,30,3005,1,2942,"3005-2942",6,573.24658203125,6366.2177734375,1,3003,3009,1,1,1,1,1862995295000,2,1,2,1
300098,6,30,3005,1,2942,"3005-2942",6,573.24658203125,6366.2177734375,1,3003,3009,1,1,1,1,1862897239000,2,1,2,1
300099,6,30,3005,1,0,"3005-2942",6,573.24658203125,9857.3671875,1,3007,3009,1,1,1,1,1864879073000,2,2,2,1
300100,6,30,3005,1,2942,"3005-2942",6,573.24658203125,11429.224609375,1,3001,3009,1,1,1,1,1862895327000,2,2,2,1
300131,6,30,3002,1,1310,"3002-1310",6,7298.88232421875,10996.1953125,1,3004,3008,1,1,1,1,1862713593000,2,1,2,1
300135,6,30,3002,1,1310,"3002-1310",6,7298.88232421875,14931.5517578125,1,3005,3008,1,1,1,1,1862714550000,2,2,2,1
300136,6,30,3002,2,0,"3002-1310",6,7298.88232421875,17026.36328125,1,3005,3008,1,1,1,1,1862724678000,1,1,2,1
300137,6,30,3002,1,1310,"3002-1310",6,7298.88232421875,17026.36328125,1,3002,3008,1,1,1,1,1862710297000,2,1,2,1
300138,6,30,3002,1,1310,"3002-1310",6,7298.88232421875,14931.5517578125,1,3002,3008,1,1,1,1,1862799678000,2,2,2,1
300139,6,30,3002,1,0,"3002-1310",6,7298.88232421875,10996.1953125,1,3004,3008,1,1,1,1,1862796708000,2,2,2,1
300140,6,30,3021,1,0,"3002-1310",6,7298.88232421875,14931.5517578125,1,3005,3008,1,1,1,1,1864964331000,2,2,2,1
300141,6,30,3002,1,1264,"3002-1264",6,3212.08081054688,63478.04296875,1,3005,3008,1,1,1,1,1862457379000,2,1,2,1
300142,6,30,3002,1,0,"3002-1264",6,3212.08081054688,28996.048828125,1,3005,3008,1,1,1,1,1862559601000,1,1,2,1
300143,6,30,3002,1,1264,"3002-1264",6,3212.08081054688,41218.0390625,1,3002,3008,1,1,1,1,1862457927000,2,1,2,1
300144,6,30,3002,1,0,"3002-1264",6,3212.08081054688,33792.4609375,1,3002,3008,1,1,1,1,1863084635000,2,2,2,1
300145,6,30,3002,1,0,"3002-1264",6,3212.08081054688,24886.125,1,3004,3008,1,1,1,1,1862541067000,2,1,2,1
300146,6,30,3002,1,1264,"3002-1264",6,3212.08081054688,24886.125,1,3005,3008,1,1,1,1,1862465082000,1,1,2,1
300147,6,30,3002,1,0,"3002-1264",6,3212.08081054688,33792.4609375,1,3004,3008,1,1,1,1,1862541141000,1,1,2,1
300148,6,30,3002,1,1264,"3002-1264",6,3212.08081054688,28996.048828125,1,3002,3008,1,1,1,1,1862462797000,2,2,2,1
300149,6,30,3002,1,1264,"3002-1264",6,3212.08081054688,31508.04296875,1,3004,3008,1,1,1,1,1862457053000,2,2,2,1
