Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Oman,OMN,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192234182,0.185423874,0.182018595,0.178390033,0.174824452,0.17231703,0.172849613,0.17785399,0.192474847,0.199862036,0.203040746,0.20478335,0.204145125,0.209812547,0.2144638,0.218015551,0.213728256,0.215550646,0.204799846,0.1995112,0.202201471,0.205720335,0.195250475,0.189314076
Other small states,OSS,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.058028411,7.569686141,8.045798021,8.594576526,9.412154039,10.28540197,11.02910432,12.00312348,12.5557778,12.79593948,12.91845736,12.95892284,13.17633523,13.2593124,13.87495311,14.63592563,15.3016277,16.00770276,18.54315443,21.14907533,23.50011473,25.49555588,26.45457012,28.75128786,30.50604399,31.08144154,31.73767602,32.79710388,34.2017746,37.3037796,39.91465759,42.52767181,47.20207424,59.28490173
Panama,PAN,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.619416377,0.60171543,0.594682012,0.580254335,0.572682115,0.562592674,0.553434936,0.547954872,0.542595785,0.537600108,0.527834313,0.514903053,0.511962224,0.502558846,0.491778534,0.489224989,0.48558492,0.491797793,0.515097687,0.529388886,0.539031037,0.553238571,0.537478795,0.546578914,0.538039802,0.515529293,0.494982961,0.483551979,0.517984807,0.534511149,0.550517082,0.562871397,0.536067173,0.522526394
Peru,PER,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082667663,0.404103064,0.680618449,0.982269571,1.184543682,1.280446141,1.387512456,1.47190532,1.554456884,1.573952738,1.57974571,1.566701187,1.545219367,1.545057435,1.55988299,1.533081824,1.514907993,1.499108494,1.527213783,1.577665648,1.575931476,1.57917738,1.575086322,1.649041084,1.707549608,1.782577924,1.846151834,1.913836956,1.917177916,1.914677978,1.894173026,1.91807282,1.923949544,1.967176643
Philippines,PHL,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.821723965,10.09346218,10.64425273,11.03348328,11.86997054,12.33488128,12.87952463,13.28887087,14.29420344,14.81890159,14.90494898,15.27013323,15.44100496,15.44388294,15.76756555,16.24399707,16.59952656,16.60716481,17.31427835,18.10915948,18.49218709,18.77211952,18.23665029,18.91219448,19.41510652,19.50238799,19.50381298,20.10525894,20.62262154,20.60630989,20.69267654,20.7462368,20.32716567,20.69063231
Palau,PLW,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.807516219,0.784565076,0.77422987,0.791473606,0.795750585,0.805030985,0.808052829,0.871291248,0.886975203,0.885248611,0.898274223,0.911869813,0.928855139,0.952341283,0.960240284,0.938393039,0.931849913,0.928821945,0.914728622,0.905553625,0.887516764,0.923261923,1.00025622
Papua New Guinea,PNG,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.753599198,0.77334177,0.782955509,0.798336458,0.800244862,0.912923307,0.990023529,1.005760248,1.12482367,1.265103575,1.41463749,1.503676465,1.654855444,1.856133429,1.846763836,1.817971903,1.802870296,1.768841508,1.886759356,2.024489504,2.111603176,2.137886285,2.189576841,2.265008223,2.345244511,2.482918967,2.615623972,2.699932761,2.750849244,2.808033645,2.908947566,2.902994278,2.829089169,2.779699598
Poland,POL,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.260512,0.423041,0.595145,0.76341,1.025393,1.284842,1.49605,1.681676,1.83177,1.912002,2.025104,2.046568,2.027538,2.015359,2.045256,2.117511,2.089256,2.023241,2.005873,2.027411,1.949442,1.920205,1.907951,1.872634,1.879319,1.876256,1.838644,1.876544,1.875553,1.831336,1.842009,1.91277,1.94755,2.106887
Pre-demographic dividend,PRE,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.962436347,0.977494748,0.995895064,1.00810824,1.022232107,1.029573124,1.049246311,1.014460862,0.975319384,0.937574855,0.896932304,,
"Korea, Dem. People's Rep.",PRK,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52367,0.566549,0.602549,0.628312,0.650027,0.663726,0.671609,0.68351,0.707003,0.702005,0.699621,0.706767,0.72174,0.713868,0.715153,0.704233,0.697646,0.71761,0.714751,0.706236,0.699954,0.693922,0.689488,0.664811,0.667289,0.673035,0.658017,0.667129,0.650598,0.625394,0.633488,0.61248,0.588529,0.596545
Paraguay,PRY,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.2822928,570.0082196,637.3052801,731.7512539,859.8252025,948.6467753,1011.948868,1057.552622,1161.701663,1213.589187,1279.392449,1334.659697,1451.907943,1621.796803,1647.795976,1702.215869,1807.149658,1899.882081,2015.436391,2075.053202,2136.527329,2242.096191,2211.317895,2278.754118,2354.565846,2400.813458,2440.937068,2504.67627,2607.11377,2651.893066,2673.78833,2754.507813,2799.46549,2813.331142
West Bank and Gaza,PSE,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.584734593,0.566159057,0.534290578,0.506569244,0.511442955,0.488097063,0.450866377,0.478835635,0.488087662,0.490836408,0.497302342,0.534185612,0.647258864,0.609016598,0.653797035,0.681335096,0.639477871,0.702093699,0.65590727,0.610837938,0.607041812,0.595764558,0.56431207,0.564385923,0.567533602,0.621432939,0.5739187,0.534617376
Pacific island small states,PSS,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.5929918,118.5744034,118.6155009,117.0721756,116.465727,114.439647,112.6130631,109.1584847,107.5371609,106.1205374,101.8656362,,
Qatar,QAT,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.369556683,2.373701545,2.374426965,2.286208577,2.257558274,2.260876403,2.304220462,2.360438043,2.392958357,2.392810266,2.35284736,2.321846263,2.291081418,2.290957535,2.382930754,2.507885485,2.7170631,3.005153861,3.32960693,3.178981639,3.051831804,2.992116451,3.020012364,3.031609138,2.918454555,2.992324051,2.989941553,2.886592388,2.750652313,2.722618103,2.733024836,2.911948204,2.830859983,2.80125918
Romania,ROU,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000806091,0.002556837,0.0077231,0.026643469,0.061477915,0.079081358,0.113532621,0.259588061,0.372576168,0.530840844,0.733069037,0.937397018,1.135121709,1.361766994,1.445002499,1.642168351,1.695451114,1.778423015,1.846355307,1.880602184,1.850499449,1.847503407,1.872921779,1.883972825,1.888873078,1.90764498,1.819658257,1.875953629,1.914262121,1.874027529,1.88070272,1.90855857,1.991831743,2.079107554
Russian Federation,RUS,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018118762,0.171460342,0.681317664,1.97104,2.845415,3.276927,3.95716,6.862118,7.554321,8.876456,10.049132,11.010306,12.317392,13.390844,13.59712,14.346184,15.071879,15.94314,16.713316,18.910821,19.809335,21.462483,22.581957,25.251127,25.753506,25.850855,25.877734,25.48856163,25.31870842,25.75553131,,
Rwanda,RWA,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.64464943,59.2758826,63.03372331,68.79068936,,129.7315969,135.3782742,148.1805441,154.9769801,148.0098435,148.7581801,149.5056645,150.1039958,157.7062125,172.4105064,181.7842634,191.7462183,203.3570489,226.0725915,256.2474053,251.4921267,251.3052063,258.3164956,268.6642049,267.7125466,269.6641715,281.0817718,297.618866,290.7546082,291.5668335,305.2330627,291.5976868,317.7501076,365.582789
South Asia,SAS,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.730972118,1.741370196,1.688876221,1.657775452,1.62476588,1.657370294,1.629850277,1.593530022,1.563346231,1.509467334,1.443733099,1.388313532,1.370016363,1.347807027,1.319430778,1.282250382,1.269618421,1.285852708,1.360537171,1.434442679,1.486651817,1.525121689,1.630681834,1.729139719,1.617210109,1.668941324,1.78459061,1.742614627,1.859519005,1.882820845,2.091732264,2.043652773,1.939037,1.905714389
Sudan,SDN,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004018564,0.008619593,0.018206889,0.035613909,0.074762316,0.122446067,0.276965145,0.398294657,0.48877513,0.56041834,0.580717191,0.575685917,0.692644955,0.721221272,0.770252078,0.808343521,0.839456814,0.936594621,1.03092255,1.151063578,1.279461052,1.464760065,1.929000864,2.621770062,3.100187256,3.570021783,4.124054826,5.458341122,8.621988297,13.5630455,32.03372955,101.4337845,224.2834994,
Senegal,SEN,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.4652638,211.5692559,205.1238198,198.0744251,255.3810095,267.94715,267.486656,265.9588447,264.92306,261.3952387,254.7074962,255.0749191,256.9613024,251.1268717,245.837963,241.8400491,239.2309457,246.2102877,254.5282606,249.694189,248.6836152,249.2775879,241.4262668,245.1893344,239.6245999,238.1485883,236.7203659,238.2084351,234.3800659,232.5697479,233.0808105,226.5762787,230.1301177,234.1598342
Singapore,SGP,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.283147548,1.273185412,1.263722625,1.255592246,1.261621234,1.248307588,1.229533789,1.225519708,1.203558822,1.177985296,1.155021595,1.134477181,1.112390826,1.093223506,1.082421836,1.051353516,1.028304489,1.020828181,1.048243332,1.05826102,1.070584673,1.092285037,1.076529112,1.110273036,1.113215894,1.107514595,1.102525677,1.098980069,1.082856178,1.069732904,1.072301149,1.05891192,1.040462429,1.04750897
Solomon Islands,SLB,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.866437609,2.060094644,2.21450535,2.348234053,2.591933571,2.763975438,3.001437494,3.16996968,3.508567432,3.708817529,3.870718349,4.025043391,4.395255763,4.653090266,4.8483461,5.033004919,5.422771829,5.676549251,6.413510194,6.892909816,6.852995395,7.131074061,7.399542107,7.685892879,7.953908472,7.898845536,7.840412655,7.714402455,7.791129723,7.777557746,7.910467262,7.546797682,7.37317898,7.498490648
Sierra Leone,SLE,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.370548043,1.487775187,1.550416223,1.672162416,1.763397877,1.825527954,1.793071979,1.832402851,1.821019005,1.857126433,1.937011494,2.171894531,2.406138184,2.653971924,2.949606689,3.170731934,3.73456413,5.295823762
El Salvador,SLV,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.283042023,0.31065166,0.335333001,0.385998677,0.416012469,0.445246069,0.474910263,0.484898947,0.489648895,0.481631512,0.476480677,0.48076536,0.482088089,0.481382403,0.489702775,0.495851495,0.499748041,0.508131604,0.522170048,0.529566759,0.527166372,0.53724438,0.520206177,0.528174033,0.52916335,0.522902599,0.519756807,0.524570107,0.514650524,0.504034221,0.492380351,0.494253486,0.490573299,0.490239745
San Marino,SMR,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.792561054,0.7864111,0.779779726,0.772929588,0.757236063,,
Somalia,SOM,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8704.931239,9036.710731,9783.942162,10373.80747,10392.24881,,
Serbia,SRB,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.031959935,1.833544709,3.484298527,4.198271591,5.380930638,7.501217173,12.41683132,23.05143064,25.96411461,27.83119916,29.92550414,33.29912537,35.64339475,37.41317391,38.40835892,40.7767768,42.47075436,44.14650543,45.85749839,47.65678995,47.75664276,48.26091932,47.75089061,48.93823712,48.69335041,47.3713918,48.37765916,48.5412631,49.84861488,52.6488734
Sub-Saharan Africa (excluding high income),SSA,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.087402669,1.145915281,1.140611629,1.623753664,2.220604707,2.104886708,2.025880445,2.975144072,13.56472749,36.78493881,,,,158.0521393,,
Sub-Saharan Africa,SSF,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.137218829,1.50925678,2.236609434,2.467238102,2.678028656,2.844604072,3.083815891,3.310641384,3.652698055,4.138797393,4.934717969,5.68778104,7.229750726,8.485905275,9.462736492,10.48740768,10.49742141,10.42348724,10.16136027,10.72650564,10.69772274,10.87541103,10.37240696,9.983137131,10.14525032,9.617405891,10.50813583,12.23828226
Suriname,SUR,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00289719,0.003501241,0.004882225,0.011547926,0.052724735,0.172094524,0.166020222,0.173819199,0.203640957,0.396116294,0.610790529,0.823206692,0.936181149,1.125963275,1.206115073,1.282001342,1.382043853,1.430062842,1.579185679,1.582702548,1.665248435,1.900207043,1.786834687,1.758434471,1.725584426,1.781962522,2.610689156,2.990821838,3.322969913,3.243067265,4.330836773,6.335016727,8.941880529,13.0188565
Slovak Republic,SVK,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.297144858,0.316943261,0.379547,0.421731,0.451166,0.461708,0.473175,0.492551,0.531052,0.555577,0.547401,0.553999,0.598451,0.622021,0.614441,0.625436,0.624958,0.608411,0.594481,0.567923,0.564795,0.569467,0.549944,0.544946,0.549963,0.587277,0.618079,0.623897,0.612353,0.583749,0.570853,0.574495,0.576505
Slovenia,SVN,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037143297,0.076554,0.226789,0.290579,0.342399,0.42486,0.460583,0.490577,0.516952,0.540102,0.562144,0.596677,0.621898,0.645464,0.653639,0.662445,0.666569,0.683786,0.686488,0.709592,0.698434,0.681376,0.677672,0.665662,0.66613,0.669389,0.654905,0.649155,0.642606,0.61833,0.612461,0.603737,0.595777,0.615689
Sweden,SWE,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.810496,9.420124,9.389603,9.655656,9.708274,9.79349,9.65511,9.681805,9.690128,9.568644,9.32685,9.51598,9.576923,9.736136,9.527013,9.5289,9.272101,9.04648,8.926968,9.082802,9.146389,9.025884,8.961105,9.05176,9.122638,9.301321,9.324154,9.483893,9.470321,9.282849,9.186234,9.046399,8.793679,9.02211
Eswatini,SWZ,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.364937782,1.426474814,1.489187199,1.620409556,1.796681589,1.962414484,2.029028822,2.123952345,2.261105482,2.347418881,2.547963273,2.625174136,2.894800152,3.036890778,3.05960887,3.100483176,3.162918642,3.323548783,3.605795539,3.888187944,3.997947475,4.112300396,4.358846396,4.689575815,5.00531041,5.309308431,5.761912019,6.13235569,6.209897041,6.303254604,6.41520977,6.189027309,,
Sint Maarten (Dutch part),SXM,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.603164005,1.557731585,1.581657858,1.516815579,1.612916608,1.608132652,1.630392671,1.565481247,1.590402754,1.575981723,1.552813743,1.507387074,1.498441815,1.496286392,1.508286119,1.510748982,1.537100554,,
Seychelles,SYC,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.205449166,5.093174578,5.103948007,5.026212131,4.983572326,4.835754075,4.646354809,4.56827926,4.614504147,4.802324648,4.936667074,5.087583621,5.016917002,5.067564853,5.125806265,5.002582006,4.829115053,4.944988632,6.522486912,8.624329638,8.281131511,8.233160019,8.444546213,8.89648591,8.937688264,9.134294586,8.820231239,8.995745659,9.059269905,9.002509117,9.395545006,9.831793785,9.342332123,8.880076864
Syrian Arab Republic,SYR,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.3438263,208.9682465,233.8327637,348.664856,506.863739,,
Turks and Caicos Islands,TCA,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2598207,1.21818204,1.24724996,1.249748996,1.26560919,1.260707784,1.248215675,1.281312943,1.300251961,1.311586142,1.317191243,,
Chad,TCD,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.7459323,181.9106948,171.0664643,152.1579168,210.1657032,223.3001757,241.5225296,249.1562846,255.7967995,230.2314275,231.2241467,252.8230703,261.7970031,251.4995503,231.8242585,241.9086908,253.181673,224.0673689,238.0023816,262.6231318,253.0165937,250.250885,266.820325,296.0187268,290.3839221,243.4633517,235.8814641,232.9632416,229.7293854,218.173233,226.2915497,215.8571472,211.4306456,225.0770902
East Asia & Pacific (IDA & IBRD countries),TEA,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.0336767,148.3474519,145.9932273,140.3797204,190.391945,215.6306667,219.3099323,231.9817961,230.6638567,225.6048174,222.3001861,224.6640543,227.9234291,220.7915611,215.8798316,222.9583933,220.8050392,216.7110762,226.8449276,236.1085293,235.6576415,236.5866699,234.6564903,241.2183622,237.7700142,243.4135401,244.0339911,241.4704132,236.9914246,230.7850647,225.1242981,220.6676788,220.5957058,
Thailand,THA,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.52863482,10.67761135,10.79268236,10.83047813,11.08805882,11.4129997,11.73165754,12.10859542,12.8767615,12.63692568,12.41873856,12.27389874,12.16652087,12.1111137,12.12077555,12.25531181,12.42289316,12.34907863,12.54285395,12.48115329,12.67855596,12.75868416,12.21274789,12.54067707,12.62596915,12.49871378,12.46285128,12.54927635,12.39150906,12.23767948,11.98642445,11.71212101,11.50332668,11.1842106
Tajikistan,TJK,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.588390339,0.793048384,0.876298322,0.996543067,1.039875886,1.077080565,1.147875816,1.262788226,1.465043093,1.565077085,1.639069768,1.786436558,1.804140587,1.974175223,2.02149796,2.247532,2.431562282,2.704209328,2.778602839,2.903419256,2.997049093,3.21827817,,
Turkmenistan,TKM,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.462497784,1.459695723,1.486453324,1.499966739,1.55656603,1.541174046,1.577112913,1.612331354,1.538382867,1.490385721,1.572154284,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.367987901,0.385601303,0.387705408,0.379151768,0.38176042,0.40940617,0.430007301,0.434431584,0.456340935,0.502095861,0.514581151,0.52712415,0.488862267,0.459393985,0.418800948,0.38582167,0.402061946,0.41580141,0.430729874,0.445546269,0.441431301,0.459679406
Middle East & North Africa (IDA & IBRD countries),TMN,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.849645442,0.90149136,0.944437249,0.926174883,0.911782398,0.899849911,0.90041008,0.89853638,0.91377414,0.934129256,0.960792944,1.011848821,1.099232678,1.199928693,1.296881154,1.36302103,1.40161932,1.442359611,1.53414536,1.561587629,1.590700209,1.638717379,1.623917954,1.612887435,1.626991613,1.6079357,1.628841585,1.714756433,1.758101544,1.747176603,1.719850263,1.735335023,1.78303245,1.821304115
South Asia (IDA & IBRD),TSA,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.225224632,2.215578214,2.288930639,2.464206743,2.613279296,2.673696392,2.685992452,2.719807976,2.828555805,2.863186387,2.868131777,2.943735292,3.018035042,3.063510955,3.094669404,3.198883504,3.357041533,3.521599722,3.799397617,4.079025722,4.436568663,4.520446777,4.344627287,4.575081781,4.554355696,4.564812142,4.511142182,4.426058769,4.306690693,4.260907173,4.191215038,4.061946869,3.980167953,3.999777585
Tunisia,TUN,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.553645676,0.574672646,0.590265487,0.596132496,0.608482984,0.628836084,0.633686494,0.641825012,0.651767146,0.654969583,0.652343104,0.646996027,0.654224789,0.657055459,0.663167003,0.654347928,0.654343549,0.655070541,0.658262194,0.684821725,0.696268674,0.696830153,0.684127142,0.713209349,0.719004169,0.736018423,0.730834608,0.74192667,0.78292942,0.820218027,0.854899049,0.873126209,0.875581097,0.919417679
Turkiye,TUR,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001763,0.002742,0.004421,0.007155,0.01464,0.027581,0.045322,0.081094,0.146767,0.221074,0.328554,0.467096,0.657541,0.841977,0.906943,0.966777,1.017596,1.055589,1.057925,1.085677,1.114543,1.148268,1.230462,1.29735,1.369344,1.445683,1.555154,1.707804,1.931269,2.140464,2.53584,3.076474,4.862804,7.696062
Tuvalu,TUV,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20376753,1.172770841,1.165252376,1.171621544,1.165889559,1.201070492,1.227526084,1.251039148,1.247584125,1.268172944,1.275955353,1.294410035,,
